Year,Title,PublicationName,CitedByCount,Asia,Oceania,Europe,North America,South America,Africa,keywords_list,cluster,keyword_category
2023,Disinfection of influenza a viruses by Hypocrellin a-mediated photodynamic inactivation,Photodiagnosis and Photodynamic Therapy,2,1,0,0,0,0,0,"['Disinfection', ' Hypocrellin a (HA)', ' Influenza A viruses (IAVs)', ' Photodynamic inactivation (PDI)', ' Surgical masks']",1,Medical and Technological Advances
2020,"Metabolites from marine microorganisms in cancer, immunity, and inflammation: A critical review.; [Metabolitos procedentes de microorganismos marinos en cáncer, inmunidad e inflamación: Una revisión crítica]",Journal of Pharmacy and Pharmacognosy Research,5,0,0,0,1,0,0,"['Bioactive compounds', ' Biomedical applications', ' Cancer', ' Immunity', ' Inflammation', ' Marine microorganisms']",1,Medical and Technological Advances
2012,"Ultrasound assisted one-pot, three-components synthesis of pyrimido[1,2-a]benzimidazoles and pyrazolo[3,4-b]pyridines: A new access via phenylsulfone synthon",Ultrasonics Sonochemistry,41,1,0,0,0,0,1,"['2-aminobenzimidazole', ' 5-aminopyrazoles', ' Multicomponent reactions (MCRs)', ' Pyrazolo[3', '4-b]pyridines', ' Pyrimido[1', '2-a]benzimidazoles', ' Ultrasound irradiation']",1,Medical and Technological Advances
2014,Alcohol selectivity of β3-containing GABAA receptors: Evidence for a unique extracellular alcohol/imidazobenzodiazepine Ro15-4513 binding site at the α+β- subunit interface in αβ3δ GABAa receptors,Neurochemical Research,35,0,0,0,1,0,0,"['Alcohol', ' Alcohol antagonist', ' Benzodiazepine', ' Tonic current']",1,Medical and Technological Advances
2023,Potential Early Markers for Breast Cancer: A Proteomic Approach Comparing Saliva and Serum Samples in a Pilot Study,International Journal of Molecular Sciences,9,0,0,0,1,0,0,"['benign', ' breast cancer', ' diagnostic', ' malignant', ' potential biomarkers', ' prognostic', ' protein–protein interaction network', ' proteomics', ' saliva', ' serum']",0,Sustainability and Diversity
2017,Inhibition effects of novel polyketide compound PPQ-B against influenza A virus replication by interfering with the cellular EGFR pathway,Antiviral Research,18,1,0,0,0,0,0,"['EGFR pathway', ' Inflammatory responses', ' Influenza A virus', ' Polyketide', ' Virus replication']",1,Medical and Technological Advances
2015,Tetherin sensitivity of influenza a viruses is strain specific: Role of hemagglutinin and neuraminidase,Journal of Virology,31,0,0,1,0,0,0,[],1,Medical and Technological Advances
2014,Role of receptor binding specificity in influenza A virus transmission and pathogenesis,EMBO Journal,330,0,0,1,0,0,0,"['A/H5N1 influenza virus', ' A/H7N9 influenza virus', ' airborne transmission', ' pathogenesis', ' receptor binding specificity']",1,Medical and Technological Advances
2015,Genetic changes in influenza A(H3N2) viruses circulating during 2011 to 2013 in northern India (Lucknow),Journal of Medical Virology,2,1,0,0,0,0,0,"['Epidemic', ' HA1 gene', ' Influenza A(H3N2) virus', ' Mutations', ' NA gene', ' Phylogenetic']",1,Medical and Technological Advances
2021,Fused azolo-quinoxalines: Candidates for medicinal chemistry. a review of their biological applications,Current Medicinal Chemistry,4,0,0,1,0,0,0,"['Antibacterial', ' Anticancer', ' Antiobesity', ' Antiparasitic', ' Antiviral', ' Azolo-quinoxaline', ' Cardiomodulator', ' Immunomodulator', ' Neuromodulator']",1,Medical and Technological Advances
1998,Role of hepatic fatty acid:coenzyme a ligases in the metabolism of xenobiotic carboxylic acids,Clinical and Experimental Pharmacology and Physiology,52,0,1,0,0,0,0,"['Arylpropionyl-coenzyme A thioesters', ' Coenzyme A', ' Drug metabolism', ' Long- chain-fatty acid-coenzyme A-ligase', ' Xenobiotic carboxylic acids', ' Xenobiotic- coenzyme A thioesters']",1,Medical and Technological Advances
2004,Hepatitis A Vaccine: Indirect Evidence of Immune Memory 12 Years after the Primary Course,Journal of Medical Virology,67,0,0,1,0,0,0,"['Adults', ' Anamnestic response', ' Hepatitis A vaccine', ' Immune memory', ' Long-term protection']",1,Medical and Technological Advances
2012,Geometrically constrained derivatives of indolylglyoxylamides as ligands binding the GABA A/BzR complex,Current Topics in Medicinal Chemistry,2,0,0,1,0,0,0,"['[1', '2', '3]triazolo[1', '2-a][1', '2', '4]benzotriazin-1', '5(6H)-diones', ' [1', '2', '4]triazino[4', '3-a]benzimidazol-4(10H)-ones', ' BzR ligands']",3,Materials Science and Taxonomy
2022,"Stereoselective synthesis of 3,4-dihydropyrrolo[1,2-a]pyrazin-1(2H)-one derivatives as PIM kinase inhibitors inspired from marine alkaloids",Chirality,3,0,0,1,0,0,0,"['anticancer agents', ' kinase inhibitors', ' natural product scaffold', ' PIM kinases', ' pyrrolopyrazinone', ' stereoselective synthesis']",1,Medical and Technological Advances
2006,"Synthesis and biological evaluation of new dipyrrolo[3,4-a:3,4-c]carbazole-1,3,4,6-tetraones, substituted with various saturated and unsaturated side chains via palladium catalyzed cross-coupling reactions",Bioorganic and Medicinal Chemistry,25,0,0,1,0,0,0,"['Antitumor agents', ' Chk1 inhibitors', ' Dipyrrolo[3', '4-a:3', '4-c]carbazole-1', '3', '4', '6-tetraone', ' Isogranulatimide']",3,Materials Science and Taxonomy
1980,Toxic Doses of Vitamin A for Pityriasis Rubra Pilaris,Archives of Dermatology,37,0,0,1,1,0,0,[],1,Medical and Technological Advances
2012,Withaferin A-related steroids from Withania aristata exhibit potent antiproliferative activity by inducing apoptosis in human tumor cells,European Journal of Medicinal Chemistry,41,0,0,1,0,0,0,"['Antiproliferative', ' Apoptosis', ' Caspase-3', ' Human cancer cell lines', ' Structure-activity relationship', ' Withania aristata', ' Withanolides']",1,Medical and Technological Advances
2008,"Comparisons of the influenza virus A M2 channel binding affinities, anti-influenza virus potencies and NMDA antagonistic activities of 2-alkyl-2-aminoadamantanes and analogues",Bioorganic and Medicinal Chemistry Letters,27,0,0,4,0,0,0,"['Amantadine', ' Aminoadamantane derivatives', ' Antiviral activity', ' Binding affinity', ' Influenza A', ' M2 ion channel', ' NMDA antagonistic activity']",1,Medical and Technological Advances
2011,Swine influenza A (H1N1 Virus): A pandemic disease,Systematic Reviews in Pharmacy,10,1,0,0,0,0,0,"['Coughing', ' Fever', ' H1N1', ' sore throat', ' swine flu', ' swine influenza virus']",1,Medical and Technological Advances
2013,Identification of myxobacteria-derived HIV inhibitors by a high-throughput two-step infectivity assay,Microbial Cell Factories,33,0,0,2,0,0,0,[],1,Medical and Technological Advances
2002,"Synthesis of some new thiazolo[3,2-a]pyrido[2,3-d]pyrimidinones and isoxazolo[5′,4′:4,5]thiazolo[3,2-a]pyrido[2,3-d]pyrimidinone","Phosphorus, Sulfur and Silicon and Related Elements",21,0,0,0,0,0,1,"['α', 'β-unsaturated ketones', ' 6-Aminothiouracil', ' Spectroscopic analysis (NMR', ' mass)']",2,Cell Biology and Biochemistry
1986,Synthesis and NMR spectra of 13C-labeled coenzyme A esters,Analytical Biochemistry,3,0,0,0,1,0,0,"['<sup>13</sup>C NMR', ' <sup>13</sup>C-labeling', ' methylmalonyl-CoA', ' propionyl-CoA', ' succinyl-CoA']",1,Medical and Technological Advances
2021,Protective efficacy of a polyvalent influenza A DNA vaccine against both homologous (H1N1pdm09) and heterologous (H5N1) challenge in the ferret model,Vaccine,8,0,0,3,0,0,0,"['Broad protection', ' DNA vaccine', ' Ferret', ' H1N1pdm09', ' H5N1', ' Influenza', ' Pandemic']",1,Medical and Technological Advances
2013,"Alternate synthesis route of 2-(substituted phenyl)-3,3a-dihydro-8H- pyrazolo[5,1-a[isoindol-8-ones via chalcone-based n-formyl-pyrazolines",Synthetic Communications,6,1,0,0,0,0,0,"['2-(substituted phenyl)-3', '3a-dihydro-8H-pyrazolo[5', 'l-a[isoindol-8-ones', ' Chalcone N-formyl-2-pyrazoline', ' Friedel-Crafts acylation']",1,Medical and Technological Advances
2018,"Discovery of 1,2,3,4-tetrahydropyrimido[1,2-a]benzimidazoles as novel class of corticotropin releasing factor 1 receptor antagonists",Bioorganic and Medicinal Chemistry,24,1,0,0,0,0,0,"['1', '2', '3', '4-Tetrahydropyrimido[1', '2-a]benzimidazole', ' CRF<sub>1</sub> receptor antagonists', ' Stress-related disorders', ' Tricyclic ring system']",3,Materials Science and Taxonomy
2006,Modulation of fatty acid metabolism as a potential approach to the treatment of obesity and the metabolic syndrome,Endocrine,88,2,0,0,1,0,0,"['Atherosclerosis', ' Dyslipidemia', ' Fatty acid oxidation', ' Fatty acid synthesis', ' Insulin resistance', ' Lipogenesis', ' Obesity']",1,Medical and Technological Advances
2018,Influenza A virus reassortment is limited by anatomical compartmentalization following coinfection via distinct routes,Journal of Virology,33,0,0,1,1,0,0,"['Compartmentalization', ' Diversity', ' Ferret', ' Influenza A virus', ' Reassortment']",1,Medical and Technological Advances
2013,Molecular Signature of High Yield (Growth) Influenza A Virus Reassortants Prepared as Candidate Vaccine Seeds,PLoS ONE,15,0,0,0,1,0,0,[],1,Medical and Technological Advances
2007,Biodegradation of benzo[a]pyrene with immobilized laccase: Genotoxicity of the products in HaCaT and A3 cells,Environmental and Molecular Mutagenesis,21,0,0,0,1,0,0,"['1', '6-benzo[a]pyrene quinone', ' 3', '6-benzo[a]pyrene quinone', ' 6', '12-benzo[a]pyrene quinone', ' Benzo[a]pyrene', ' Comet assay', ' Fluorescein diacetate']",3,Materials Science and Taxonomy
2024,A Survey on Taxonomy of Data Governance for Cloud-Based Services,Lecture Notes in Networks and Systems,0,0,1,0,0,0,0,"['Cloud', ' Data as a Service (DaaS)', ' Data governance', ' ESG', ' Function as a Service (FaaS)', ' Governance as a Service (GaaS)', ' Green governance', ' SDG', ' Taxonomy', ' Virtualisation as a Service (VaaS)']",1,Medical and Technological Advances
2015,A viable recombinant rhabdovirus lacking its glycoprotein gene and expressing influenza virus hemagglutinin and neuraminidase is a potent influenza vaccine,Journal of Virology,25,0,0,1,1,0,0,[],1,Medical and Technological Advances
2024,Targeting metabolic reprogramming in hepatocellular carcinoma to overcome therapeutic resistance: A comprehensive review,Biomedicine and Pharmacotherapy,3,1,0,0,0,0,0,"['Drug delivery systems', ' Hepatocellular carcinoma', ' Metabolic detection methods', ' Targeting metabolic reprogramming', ' Therapeutic resistance']",1,Medical and Technological Advances
2006,"Rat pharmacokinetics and pharmacodynamics of a sustained release formulation of the GABAA α5-selective compound L-655,708",Drug Metabolism and Disposition,23,0,0,1,0,0,0,[],1,Medical and Technological Advances
2017,"Selective inhibition of extra-synaptic α5-GABAA receptors by S44819, a new therapeutic agent",Neuropharmacology,37,0,0,3,1,0,0,"['Cognition', ' Extrasynaptic GABA<sub>A</sub> receptors', ' Long term potentiation', ' Phasic inhibition', ' Tonic inhibition', ' α5-GABA<sub>A</sub> receptors']",1,Medical and Technological Advances
2010,Exploring cell tropism as a possible contributor to influenza infection severity,PLoS ONE,30,0,0,1,2,0,0,[],1,Medical and Technological Advances
1998,Motilides and motilactides: Design and development of motilin receptor agonists as a new class of gastrointestinal prokinetic drugs,Drugs of the Future,17,0,0,0,1,0,0,[],1,Medical and Technological Advances
2020,Identification and characterization of novel compounds with broad-spectrum antiviral activity against influenza A and B viruses,Journal of Virology,44,0,0,1,1,0,0,"['Antivirals', ' Drug treatment', ' Influenza virus', ' Orthomyxovirus', ' Prophylactic', ' Reporter genes', ' Therapeutic']",1,Medical and Technological Advances
2009,Evolution of the M gene of the influenza A virus in different host species: Large-scale sequence analysis,Virology Journal,116,1,0,0,0,0,0,[],1,Medical and Technological Advances
2020,Contribution of Fc-dependent cell-mediated activity of a vestigial esterase-targeting antibody against H5N6 virus infection,Emerging Microbes and Infections,5,1,0,0,0,0,0,"['antibody-dependent cellular cytotoxicity', ' antibody-dependent cellular phagocytosis', ' complement dependent cytotoxicity', ' H5N6', ' Influenza A virus', ' monoclonal antibody 9F4', ' vestigial esterase domain']",1,Medical and Technological Advances
2019,"Novel [1,2,4]triazolo[1,5-a]pyrimidine derivatives as potent antitubulin agents: Design, multicomponent synthesis and antiproliferative activities",Bioorganic Chemistry,66,1,0,0,0,0,0,"['Antiproliferative activity', ' Microtubules', ' Tubulin polymerization', ' [1', '2', '4]Triazolo[1', '5-a]pyrimidines']",3,Materials Science and Taxonomy
2005,Modelisation of the association mechanism of a series of huperzine derivatives used for Alzheimer disease with human serum albumin: Effect of the magnesium cation,Chromatographia,2,0,0,1,0,0,0,"['Affinity chromatography', "" Alzheimer's disease"", ' Column liquid chromatography', ' Huperzine', ' Magnesium cation in human serum albumin']",1,Medical and Technological Advances
2010,Decreased GABA receptor in the striatum and spatial recognition memory deficit in epileptic rats: Effect of Bacopa monnieri and bacoside-A,Journal of Ethnopharmacology,26,1,0,0,0,0,0,"['Bacopa monnieri', ' Bacoside-A', ' Carbamazepine', ' Epilepsy', ' Pilocarpine']",1,Medical and Technological Advances
2024,Detection and identification of SARS-CoV-2 and influenza a based on microfluidic technology,Analytical Methods,0,1,0,0,1,0,0,[],1,Medical and Technological Advances
2020,"Design, synthesis and biological evaluation of 7-substituted 4-phenyl-6H-imidazo[1,5-a]thieno[3,2-f] [1,4]diazepines as safe anxiolytic agents",European Journal of Medicinal Chemistry,5,0,0,1,0,0,0,"['Anxiolytic agents', ' Benzodiazepine', ' CBR', ' Molecular modelling', ' Synthesis']",1,Medical and Technological Advances
2018,Discovery of tetrahydroindazoles as a novel class of potent and in vivo efficacious gamma secretase modulators,Bioorganic and Medicinal Chemistry,9,0,0,1,0,0,0,"[""Alzheimer's disease"", ' Aβ42 reduction', ' Gamma secretase modulators', ' Tetrahydroindazoles']",1,Medical and Technological Advances
1981,The metabolic activation of benz[a]anthracene in three biological systems,Cancer Letters,17,0,0,1,0,0,0,[],1,Medical and Technological Advances
2012,Characteristics of concatemeric GABA A receptors containing α4/δ subunits expressed in Xenopus oocytes,British Journal of Pharmacology,44,0,0,0,1,0,0,"['acetylcholine', ' GABA', ' ligand-gated channels', ' molecular pharmacology', ' neuropharmacology', ' steroids/neurosteroids']",2,Cell Biology and Biochemistry
2010,Comparison of the usefulness of the CACO-2 cell line with standard substrates for isolation of swine influenza A viruses,Journal of Virological Methods,28,0,0,1,0,0,0,"['CACO-2', ' Embryonated chicken eggs', ' Isolation', ' MDCK', ' Swine influenza A virus']",1,Medical and Technological Advances
2019,Baicalin inhibits influenza virus A replication via activation of type I IFN signaling by reducing miR‑146a,Molecular Medicine Reports,38,1,0,0,0,0,0,"['Baicalin', ' H1N1', ' H3N2', ' IFN', ' MiR‑146a', ' TRAF6', ' Type I interferon']",1,Medical and Technological Advances
2010,Unprecedented acetoacetyl-coenzyme A synthesizing enzyme of the thiolase superfamily involved in the mevalonate pathway,Proceedings of the National Academy of Sciences of the United States of America,73,1,0,0,0,0,0,"['Acetoacetyl-CoA', ' Streptomyces', ' Terpenoid']",1,Medical and Technological Advances
2006,"Synthesis and biological evaluation of some pyrimidine, pyrimido[2,1-b][1,3]thiazine and thiazolo[3,2-a]pyrimidine derivatives",Acta Pharmaceutica,85,0,0,0,0,0,1,"['Antimicrobial activity', ' Pyrimidine', ' Pyrimidothiazine', ' Thiazolopyrimidine']",1,Medical and Technological Advances
1997,"Cloning and characterization of helicobacter pylori succinyl CoA:Acetoacetate CoA-transferase, a novel prokaryotic member of the CoA- transferase family",Journal of Biological Chemistry,49,0,0,1,1,0,0,[],1,Medical and Technological Advances
2013,"NA Proteins of Influenza A Viruses H1N1/2009, H5N1, and H9N2 Show Differential Effects on Infection Initiation, Virus Release, and Cell-Cell Fusion",PLoS ONE,13,1,0,0,0,0,0,[],1,Medical and Technological Advances
2022,Recruitment of Plasma Membrane GABA-A Receptors by Submembranous Gephyrin/Collybistin Clusters,Cellular and Molecular Neurobiology,1,0,0,0,1,0,0,"['ARHGEF9', ' Collybistin', ' GABA<sub>A</sub> receptors', ' GABAergic synapse', ' Gephyrin', ' hPEM2']",1,Medical and Technological Advances
2014,Identification of 3-sulfinopropionyl coenzyme a (CoA) desulfinases within the acyl-CoA dehydrogenase superfamily,Journal of Bacteriology,5,1,0,1,0,0,0,[],1,Medical and Technological Advances
2016,Metal binding mediated conformational change of XPA protein:a potential cytotoxic mechanism of nickel in the nucleotide excision repair,Journal of Molecular Modeling,17,1,0,0,1,0,0,"['Cytotoxic mechanism', ' Nickel ion', ' Nucleotide excision repair', ' XPA', ' Zn-finger']",1,Medical and Technological Advances
2001,Novel polyketides synthesized with a higher plant stilbene synthase,European Journal of Biochemistry,73,1,0,1,0,0,0,"['Chalcone synthase', ' Polyketide synthase', ' Stilbene synthase', ' Substrate specificity', ' Unnatural polyketides']",1,Medical and Technological Advances
2024,Synthesis and Biological Evaluation of Colchicine─Aryl/Alkyl Amine Hybrids as Potential Noncytotoxic Cholinesterase Inhibitors: Identification of SBN-284 as a Dual Inhibitor of Cholinesterases and NLRP3 Inflammasome,ACS Chemical Neuroscience,1,1,0,0,0,0,1,"['Alzheimer’s disease', ' cholinesterases', ' colchicine', ' donepezil', ' dual-acting hybrid', ' NLRP3']",1,Medical and Technological Advances
2016,Comparison of cellular localization of NS1 from different subtypes of influenza A virus,Shengwu Gongcheng Xuebao/Chinese Journal of Biotechnology,0,1,0,0,0,0,0,"['Amino acid mutation', ' Cellular location', ' Influenza A virus', ' NS1 protein']",1,Medical and Technological Advances
2015,"Dihydroquinazolino[3,2-a][1,5]benzodiazepines: Synthesis and computational study of reductive N-heterocyclization of N-(2-nitrobenzoyl)-1,5-benzodiazepin-2-ones",Journal of Heterocyclic Chemistry,5,0,0,1,0,0,0,[],1,Medical and Technological Advances
2022,Evidence for interannual persistence of infectious influenza A viruses in Alaska wetlands,Science of the Total Environment,25,1,0,0,1,0,0,"['Alaska', ' Avian', ' Bird', ' Environment', ' Flu', ' Persistence', ' Reservoir']",1,Medical and Technological Advances
2011,Mimotopes selected with neutralizing antibodies against multiple subtypes of influenza A,Virology Journal,10,1,0,0,0,0,0,"['Influenza', ' Mimotopes', ' Phage display', ' Vaccination', ' Virus challenge']",1,Medical and Technological Advances
2015,Human miR-3145 inhibits influenza A viruses replication by targeting and silencing viral PB1 gene,Experimental Biology and Medicine,58,1,0,0,0,0,0,"['influenza A virus', ' inhibition', ' miR-3145', ' miRNA', ' silencing', ' viral replication']",1,Medical and Technological Advances
1988,Structure-Activity Relationship of a New Series of Tricyclic Monoamine Oxidase Inhibitors of Pentanthrene Type,Chemical and Pharmaceutical Bulletin,14,1,0,0,0,0,0,"['1 -a]phthalazine analogue', ' competitive inhibition tetrazolo[5', ' compound', ' monoamine oxidase inhibitor', ' quantitative structure-activity relationship', ' tricyclic']",1,Medical and Technological Advances
1976,"Emericid, a new polyether antibiotic from Streptomyces hygroscopicus (DS 24 367)",Experientia,6,0,0,1,0,0,0,[],1,Medical and Technological Advances
2019,"Influenza a(H3N2) virus exhibiting reduced susceptibility to baloxavir due to a polymerase acidic subunit I38T substitution detected from a hospitalised child without prior baloxavir treatment, Japan, January 2019",Eurosurveillance,94,1,0,0,0,0,0,[],1,Medical and Technological Advances
2008,Catestatin (chromogranin A344-364) is a novel cardiosuppressive agent: Inhibition of isoproterenol and endothelin signaling in the frog heart,American Journal of Physiology - Heart and Circulatory Physiology,67,0,0,1,1,0,0,"['Avascular heart', ' Chromogranin A', ' Endocardial endothelium', ' Inotropic agents', ' Myocardial contractility']",1,Medical and Technological Advances
2022,PSMD12-Mediated M1 Ubiquitination of Influenza A Virus at K102 Regulates Viral Replication,Journal of Virology,12,1,0,0,0,0,0,"['influenza A virus', ' K102 site', ' K63-linked ubiquitination', ' M1 protein', ' PSMD12', ' replication']",1,Medical and Technological Advances
2014,"Synthesis of new 5-aza-isosteres of guanine - 5-aminosubstituted 1,2,4-triazolo[1,5-a]-1,3,5-triazin-7-ones",Tetrahedron,11,0,0,1,0,0,0,['Nitrogen heterocycles Cyclization Fused-ring systems Tautomerism Rearrangement'],1,Medical and Technological Advances
2013,"What we are watching-five top global infectious disease threats, 2012: A perspective from CDC's global disease detection operations center",Emerging Health Threats Journal,44,0,0,0,1,0,0,"['CDC', ' Disease detection', ' Emergency response', ' Epidemic intelligence', ' Epidemiology', ' Global health']",1,Medical and Technological Advances
2015,"Clinical, biochemical and metabolic characterisation of a mild form of human short-chain enoyl-CoA hydratase deficiency: Significance of increased n-acetyl-s-(2-carboxypropyl)cysteine excretion",Journal of Medical Genetics,58,1,1,0,0,0,0,[],1,Medical and Technological Advances
2013,Rapid antigen detection test for group A streptococcus in children with pharyngitis,Cochrane Database of Systematic Reviews,121,0,0,1,0,0,0,[],1,Medical and Technological Advances
2007,Discovery of P2X 7 receptor-selective antagonists offers new insights into P2X 7 receptor function and indicates a role in chronic pain states,British Journal of Pharmacology,246,0,0,0,1,0,0,"['A-438079', ' A-740003', ' Allodynia', ' AZ11645373', ' Calcium influx', ' IL-1β', ' Inflammatory pain', ' Neuropathic pain', ' P2X <sub>7</sub> receptor', ' Purines', ' Yo-Pro uptake']",1,Medical and Technological Advances
2008,New perspectives in the analysis of ecdysteroids: A promising group of biologically active compounds,Current Pharmaceutical Analysis,9,0,0,1,0,0,0,"['Analysis', ' Detection', ' Identification', ' Phytoecdysteroids', ' Quantification', ' Screening of ecdysteroids']",1,Medical and Technological Advances
2020,Genetic characterization of influenza a viruses in Japanese swine in 2015 to 2019,Journal of Virology,11,1,0,0,0,0,0,"['Influenza', ' Japan', ' Phylogeny', ' Pig', ' Reassortment']",1,Medical and Technological Advances
2019,"Determination of polycyclic aromatic hydrocarbon content in heat-treated meat retailed in Egypt: Health risk assessment, benzo[a]pyrene induced mutagenicity and oxidative stress in human colon (CaCo-2) cells and protection using rosmarinic and ascorbic acids",Food Chemistry,39,2,0,0,0,0,1,"['Anthracene (PubChem CID: 8418)', ' Ascorbic acid', ' Ascorbic acid (PubChem CID: 54670067)', ' Benzo[a]pyrene', ' Benzo[a]pyrene (PubChem CID: 2336)', ' Benzo[b]fluoranthene (PubChem CID: 9153)', ' Benzo[ghi]perylene (PubChem CID: 9117)', ' Benzo[k]fluoranthene (PubChem CID: 9158)', ' Benz[a]anthracene (PubChem CID: 5954)', ' Chrysene (PubChem CID: 9171)', ' dibenz[a', 'h]anthracene (PubChem CID: 5889)', ' Egypt', ' Heat-treated meat', ' Polycyclic aromatic hydrocarbons', ' Rosmarinic acid', ' Rosmarinic acid (PubChem CID: 5281792)']",1,Medical and Technological Advances
2021,A comparison of DNA/RNA extraction protocols for high-throughput sequencing of microbial communities,BioTechniques,19,0,0,0,1,0,0,['16s rRNA â¢ DNA extraction â¢ high-throughput sequencing â¢ limit of detection â¢ microbial community â¢ microbiome â¢ RNA extraction â¢ shotgun metagenomics â¢ well-to-well contamination'],1,Medical and Technological Advances
2011,"Synthesis and structure-activity relationship (SAR) of (5,7-disubstituted 3-phenylsulfonyl-pyrazolo[1,5-a]pyrimidin-2-yl)-methylamines as potent serotonin 5-HT 6 receptor (5-HT 6R) antagonists",Journal of Medicinal Chemistry,108,0,0,1,1,0,0,[],1,Medical and Technological Advances
2022,"Copper-Catalyzed Oxidative [3 + 2]-Annulation of Quinoxalin-2(1 H)-one with Oxime Esters toward Functionalized Pyrazolo[1,5- a]quinoxalin-4(5 H)-ones as Opioid Receptor Modulators",Journal of Organic Chemistry,9,1,0,0,0,0,0,[],1,Medical and Technological Advances
2009,"Genetic analysis of avian influenza A viruses isolated from domestic waterfowl in live-bird markets of Hanoi, Vietnam, preceding fatal H5N1 human infections in 2004",Archives of Virology,22,2,0,0,2,0,0,[],1,Medical and Technological Advances
2009,"A live attenuated H1N1 M1 mutant provides broad cross-protection against influenza A viruses, including highly pathogenic A/Vetnam/1203/2004, in Mice",Journal of Infectious Diseases,25,0,0,0,1,0,0,[],1,Medical and Technological Advances
2006,Synthesis of a new series of heterocyclic scaffolds for medicinal purposes,European Journal of Medicinal Chemistry,34,0,0,1,0,0,0,"['β-Keto esters', ' 2-Aminopyridine', ' Antibacterial', ' Antifungal', ' Cytotoxic', ' Diazepine', ' Heterocyclic']",1,Medical and Technological Advances
2007,Cloning of the canine RNA polymerase I promoter and establishment of reverse genetics for influenza A and B in MDCK cells,Virology Journal,33,0,0,0,1,0,0,[],1,Medical and Technological Advances
2018,Sensor-free and sensor-based heart-on-a-chip platform: A review of design and applications,Current Pharmaceutical Design,13,1,0,0,0,0,0,"['2D cell models', ' Biomaterial', ' Human organs-on-chips', ' Intracellular/extracellular recording', ' Sensor-free/sensor-based heart-on-a-chip', ' Synchronized electromechanical integration recording']",1,Medical and Technological Advances
1988,"Instability of (±)-7β, 8α-dihydroxy-9β, 10β-epoxy-7, 8, 9, 10-tetrahydrobenzo[a]pyrene (syn-BaPDE)- DNA adducts formed in benzo[a]pyrene-treated wistar rat embryo cell cultures",Carcinogenesis,10,0,0,0,1,0,0,[],1,Medical and Technological Advances
2024,A(H2N2) and A(H3N2) influenza pandemics elicited durable cross-reactive and protective antibodies against avian N2 neuraminidases,Nature Communications,0,3,0,1,1,0,0,[],1,Medical and Technological Advances
2008,Potential anti-tumor-promoting activity of 3α-hydroxy-D: A-friedooleanan-2-one from the stem bark of Mallotus philippensis,Planta Medica,28,1,0,0,0,0,0,"['3α-hydroxy-D:A- friedooleanan-2-one', ' DMBA', ' Epstein-Barr virus early antigen', ' Euphorbiaceae', ' Mallotus philippensis', ' Stem bark', ' TPA', ' Two-stage mouse skin carcinogenesis']",1,Medical and Technological Advances
2020,The potential antiviral activity of a novel pyrimidine derivative against herpes simplex virus type-1 (HSV-1),Systematic Reviews in Pharmacy,11,1,0,0,0,0,1,"['Acyclovir', ' Antiviral compounds', ' HSV-1', ' Pyrimidine derivative']",1,Medical and Technological Advances
2018,Large-scale sequence analysis reveals novel human-adaptive markers in PB2 segment of seasonal influenza A viruses,Emerging Microbes and Infections,11,1,0,0,0,0,0,[],1,Medical and Technological Advances
2009,Antibody recognition of a highly conserved influenza virus epitope,Science,1124,0,0,1,1,0,0,[],1,Medical and Technological Advances
2012,"Use of copper(I) catalyzed azide alkyne cycloaddition (CuAAC) for the preparation of conjugated pyrrolo[2,3-a]carbazole Pim kinase inhibitors",European Journal of Medicinal Chemistry,24,0,0,2,0,0,0,"['CuAAC (Copper(I) Catalyzed Azide Alkyne Cycloaddition)', ' Pim kinase inhibition', ' Pyrrolo[2', '3-a]carbazole-3-carbaldehyde']",1,Medical and Technological Advances
2004,Evaluation of 3-Hydroxy-3-methylglutaryl-Coenzyme A Lyase Arginine-41 as a Catalytic Residue: Use of Acetyldithio-Coenzyme A to Monitor Product Enolization,Biochemistry,15,0,0,0,2,0,0,[],1,Medical and Technological Advances
2014,Serological study of antibodies to influenza A viruses among general population in Wuhan city China,Journal of Clinical Virology,8,1,0,0,0,0,0,[],1,Medical and Technological Advances
2018,Development and evaluation of a real-time RT-PCR assay for detection of a novel avian influenza A (H5N6) virus,Journal of Virological Methods,5,1,0,0,0,0,0,"['Avian influenza', ' Detection', ' H5N6', ' Real-time RT-PCR']",1,Medical and Technological Advances
2022,Improving the mechanical properties of polycaprolactone using functionalized nanofibrillated bacterial cellulose with high dispersibility and long fiber length as a reinforcement material,Composites Part A: Applied Science and Manufacturing,19,1,0,1,0,0,0,"['A. Cellulose', ' A. Fibres', ' A. Polymer-matrix composites (PMCs)', ' B. Mechanical properties']",1,Medical and Technological Advances
2005,"Novel triazinium-imidothioate zwitterions: Intermediates in the reaction of [1,3,4]thiadiazolo[2,3-d][1,2,4]triazolo[1,5-a][1,3,5]triazinium cations with amines",Tetrahedron,22,0,0,1,0,0,0,"['Guanidines', ' Imidothioate zwitterions', ' Nitrogen heterocycles', ' Nucleophilic addition', ' Sulfur heterocycles']",1,Medical and Technological Advances
2015,"Efficient and Easy One-Pot Synthesis of New 3,5-Dioxo-thiazolo[2,3-a] pyrimidine-6-carbonitrile and 4,6-Dioxo-pyrimido[2,1-b][1,3]thiazine-7-carbonitrile Derivatives",Journal of Heterocyclic Chemistry,12,0,0,0,0,0,1,[],1,Medical and Technological Advances
